,id,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365,neighbourhood_labelencoded,oheencoded_Bronx,oheencoded_Brooklyn,oheencoded_Manhattan,oheencoded_Queens,oheencoded_Staten Island,oheencoded_Entire home/apt,oheencoded_Hotel room,oheencoded_Private room,oheencoded_Shared room
6079,9543557,40.71826,-73.95418,175,30,0,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6080,9627513,40.80251,-73.95573,75,30,8,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6081,9543637,40.72458,-73.98413,84,5,32,0,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6082,9716424,40.67712,-73.95116,85,30,21,365,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6083,9717662,40.82347,-73.93944,37,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6084,9543678,40.6177,-74.03578,74,31,4,199,82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6085,9717766,40.74987,-73.97293,200,30,0,0,139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6086,9628471,40.68581,-73.95847,41,30,1,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6087,9544242,40.79092,-73.94796,310,2,98,47,62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6088,9544410,40.76136,-73.99226,375,3,186,291,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6089,9630344,40.68457,-73.91181,65,30,5,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6090,9720768,40.7592,-73.98533,75,30,167,12,193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6091,9720809,40.74786,-73.98585,65,30,12,97,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6092,9545059,40.65862,-73.95777,78,30,1,0,161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6093,9724452,40.83458,-73.93917,70,30,0,0,208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6094,9545498,40.72363,-73.98234,80,30,1,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6095,9546039,40.7073,-73.93712,286,5,124,89,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6096,9725232,40.66142,-73.95133,145,6,245,69,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6097,9725508,40.68812,-73.9854,100,30,22,240,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6098,9633740,40.72194,-73.9842,70,30,2,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6099,9546695,40.71069,-73.95283,95,30,0,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6100,9634829,40.80448,-73.95508,84,30,3,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6101,9635223,40.68725,-73.91999,46,30,1,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6102,9726043,40.64467,-73.97055,95,10,9,22,110,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6103,9726143,40.74924,-73.96946,199,30,1,0,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6104,9547920,40.70545,-73.9379,48,30,1,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6105,9728203,40.67312,-73.9572,50,30,1,0,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6106,9729517,40.67911,-73.9609,54,1,12,0,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6107,9635607,40.64162,-73.91301,113,1,254,25,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6108,9548756,40.75539,-73.9717,200,30,0,0,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6109,9730117,40.68788,-73.95395,175,30,12,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6110,9550485,40.72339,-74.0035,90,30,2,0,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6111,9730784,40.72209,-73.98742,140,30,5,0,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6112,9635981,40.66009,-73.98252,70,30,29,35,218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6113,9636194,40.67895,-73.94251,150,30,11,335,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6114,9550807,40.84005,-73.93735,65,30,1,0,208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6115,9556983,40.69973,-73.92212,65,30,18,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6116,9645338,40.66957,-73.95607,55,30,5,0,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6117,9646346,40.72515,-73.98851,190,30,0,0,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6118,9647235,40.72651,-73.85331,75,30,0,0,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6119,9731039,40.74343,-73.91865,99,30,0,0,191,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6120,9731178,40.69441,-73.94922,35,30,2,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6121,9731739,40.76575,-73.98766,184,30,25,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6122,9733227,40.71971,-73.95561,171,28,4,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6123,9560034,40.72192,-73.98672,85,30,1,0,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6124,9735503,40.77201,-73.92197,100,30,2,0,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6125,9735931,40.67656,-73.93325,50,2,12,0,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6126,9560398,40.78866,-73.94783,155,30,21,79,62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6127,9735957,40.72274,-73.99453,352,7,69,74,147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6128,9736071,40.75905,-73.96448,195,30,0,0,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6129,9652413,40.80524,-73.95612,89,30,1,0,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6130,9652438,40.68715,-73.91827,58,30,5,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6131,9562515,40.68975,-73.97224,220,55,10,0,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6132,9653005,40.67648,-73.96305,130,30,0,0,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6133,9562872,40.72405,-73.85366,65,6,137,203,80,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6134,9660751,40.72316,-73.9844,200,30,8,0,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6135,9737362,40.74122,-73.98136,275,30,3,0,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6136,9739888,40.81656,-73.95725,45,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6137,9740010,40.71924,-73.95767,165,30,215,309,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6138,9563436,40.7186,-73.99798,180,30,4,0,117,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6139,9740386,40.74127,-74.00374,189,30,0,0,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6140,9662070,40.70435,-73.91646,65,30,2,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6141,9663062,40.75797,-73.91221,37,30,7,354,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6142,9563868,40.71082,-74.00674,200,30,211,163,74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6143,9664497,40.70386,-73.92682,55,30,6,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6144,9757351,40.78372,-73.95333,200,4,1,0,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6145,9745297,40.72195,-74.00194,75,30,1,0,180,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6146,9757762,40.70935,-73.95207,180,30,0,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6147,9665709,40.74225,-73.95319,95,30,0,0,119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6148,9759525,40.76611,-73.98243,121,30,3,0,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6149,9746225,40.72713,-74.0059,250,30,0,0,180,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6150,9759704,40.69165,-73.94108,31,30,2,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6151,9765276,40.65288,-73.95943,45,30,16,325,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6152,9747059,40.79901,-73.96811,120,30,0,0,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6153,9748877,40.79449,-73.93591,151,3,76,113,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6154,9750139,40.64276,-74.01344,115,3,120,365,192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6155,9750308,40.68824,-73.90667,26,30,23,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6156,9669305,40.72506,-73.99482,145,30,3,0,146,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6157,9765762,40.70633,-73.95024,85,30,1,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6158,9765944,40.68487,-73.96401,75,30,0,0,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6159,9674880,40.7608,-73.9947,95,30,0,0,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6160,9675061,40.77013,-73.94915,160,30,0,0,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6161,9751043,40.69385,-73.95181,132,1,276,242,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6162,9766922,40.81941,-73.95461,91,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6163,9752005,40.73833,-74.0042,96,1,344,232,211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6164,9767424,40.71566,-73.96195,200,2,167,283,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6165,9752053,40.72212,-73.94423,65,30,0,0,93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6166,9753018,40.71073,-73.95263,250,31,8,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6167,9753443,40.71957,-73.95346,133,30,3,0,93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6168,9675064,40.63155,-73.90812,62,30,254,336,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6169,9768199,40.79937,-73.96193,135,4,44,11,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6170,9675609,40.71024,-73.94138,55,30,9,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6171,9676890,40.70745,-73.94908,66,30,1,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6172,9768360,40.64921,-73.97243,100,30,7,0,218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6173,9768765,40.64554,-73.98023,24,30,1,0,110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6174,9754436,40.72063,-73.98698,90,2,28,22,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6175,9755074,40.69199,-73.94747,120,30,5,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6176,9755384,40.76541,-73.98741,83,30,1,0,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6177,9755479,40.73333,-73.99075,300,30,0,0,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6178,9756258,40.78539,-73.97698,65,30,2,0,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6179,9769423,40.6702,-73.98977,168,2,116,292,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6180,9757018,40.87663,-73.91041,50,30,2,0,123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6181,9677744,40.82635,-73.94459,77,30,63,0,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6182,9677912,40.69191,-73.93611,220,2,31,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6183,9769817,40.71162,-73.9639,125,30,13,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6184,9831392,40.72247,-73.84549,123,30,0,0,80,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6185,9770041,40.72056,-73.9473,175,30,2,0,93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6186,9835402,40.78146,-73.95008,300,30,0,0,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6187,9770459,40.6829,-73.9398,68,14,31,168,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6188,9836020,40.71796,-74.01117,197,30,0,0,199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6189,9678870,40.67779,-73.98113,160,30,0,0,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6190,9902915,40.80546,-73.95024,100,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6191,9772177,40.78709,-73.95206,193,31,0,0,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6192,9902932,40.7327,-74.00449,300,4,152,0,211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6193,9836960,40.68513,-73.95097,19,30,3,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6194,9838145,40.72489,-73.98256,250,30,0,0,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6195,9773384,40.71828,-73.9957,180,30,0,0,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6196,9903132,40.71847,-74.00216,152,30,20,0,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6197,9904386,40.72628,-73.97851,100,30,4,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6198,9775146,40.67565,-73.96431,136,59,21,197,160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6199,9904570,40.75413,-73.98608,200,30,3,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6200,9775237,40.82086,-73.95497,144,30,7,0,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6201,9906178,40.72866,-74.0017,200,30,2,0,94,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6202,9906415,40.76142,-73.9936,245,30,1,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6203,9907257,40.71966,-73.98362,175,30,1,0,121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6204,9839017,40.82421,-73.95142,108,3,54,28,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6205,9839263,40.76222,-73.92417,43,30,0,337,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6206,9777669,40.85147,-73.93771,125,30,0,0,208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6207,9839532,40.71039,-73.95694,55,7,5,51,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6208,9839906,40.58553,-73.95523,47,30,9,0,177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6209,9907307,40.67301,-73.9437,117,30,104,190,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6210,9908067,40.68336,-73.96122,45,30,0,0,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6211,9908400,40.72668,-73.97912,180,30,0,0,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6212,9777883,40.8188,-73.95283,62,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6213,9841695,40.6875,-73.94747,260,30,43,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6214,9778579,40.71504,-73.98879,45,30,2,0,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6215,9842492,40.76683,-73.9854,290,30,68,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6216,9843277,40.80545,-73.9646,75,30,0,0,132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6217,9915643,40.66225,-73.95879,120,2,255,260,161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6218,9778583,40.68699,-73.91905,75,30,1,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6219,9843884,40.66928,-73.88406,135,30,18,365,64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6220,9843956,40.65938,-73.96098,70,30,4,0,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6221,9778978,40.82109,-73.95723,56,30,1,0,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6222,9844047,40.64612,-73.97306,130,4,1,0,110,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6223,9844482,40.66237,-73.95559,125,30,10,0,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6224,9844892,40.73106,-74.00211,210,30,0,0,211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6225,9917384,40.66959,-73.99036,178,30,12,0,87,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6226,9779136,40.67377,-73.95887,50,30,1,0,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6227,9785516,40.78974,-73.96858,300,30,25,0,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6228,9845314,40.69901,-73.92998,129,30,5,0,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6229,9785847,40.7201,-73.95722,75,30,1,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6230,9918524,40.80756,-73.96724,55,30,0,0,132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6231,9918963,40.68851,-73.97124,175,2,31,0,81,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6232,9786021,40.63778,-73.95607,60,30,1,0,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6233,9786543,40.68512,-73.92869,60,15,33,94,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6234,9919042,40.7291,-73.98282,380,30,0,0,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6235,9846114,40.81088,-73.90733,64,30,37,0,136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6236,9846616,40.73088,-73.98187,100,30,1,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6237,9847917,40.72701,-73.97908,60,30,1,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6238,9786769,40.79827,-73.97321,124,30,0,0,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6239,9787107,40.79484,-73.93575,105,3,19,0,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6240,9919518,40.65433,-73.96117,55,30,0,0,161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6241,9919728,40.71734,-73.87805,328,30,8,365,127,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6242,9787590,40.80551,-73.95069,300,30,0,0,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6243,9920191,40.71569,-73.93735,180,30,0,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6244,9853884,40.81536,-73.96246,45,30,0,0,132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6245,9853919,40.72386,-73.97693,54,30,40,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6246,9788114,40.81965,-73.92911,114,1,430,14,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6247,9788141,40.8037,-73.95037,100,30,1,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6248,9854420,40.72873,-74.00508,200,30,20,0,211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6249,9920363,40.70465,-73.89909,395,30,8,365,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6250,9920626,40.71327,-73.99201,180,30,0,0,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6251,9789339,40.65316,-73.95809,73,5,27,111,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6252,9921366,40.68015,-73.94576,65,30,0,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6253,9922513,40.76684,-73.98766,60,1,1,0,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6254,9789350,40.77314,-73.94934,70,30,26,0,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6255,9855043,40.7166,-74.00589,139,30,0,0,199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6256,9855876,40.72005,-73.98915,70,30,3,0,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6257,9790098,40.80497,-73.95045,200,30,0,0,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6258,9790355,40.73637,-74.00229,300,30,0,0,211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6259,9856938,40.83154,-73.94254,50,1,0,0,208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6260,9856995,40.69028,-73.95325,81,2,112,283,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6261,9923319,40.65353,-73.95528,50,30,0,0,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6262,9925100,40.73926,-73.98758,150,30,1,0,76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6263,9790995,40.73248,-73.98898,120,30,3,0,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6264,9925373,40.70877,-73.9395,55,30,0,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6265,9925507,40.71267,-73.94841,197,1,307,325,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6266,9857249,40.68517,-73.94671,94,30,6,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6267,9857854,40.72465572758928,-73.9787516570718,210,30,0,80,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6268,9791355,40.7412,-73.98171,115,30,0,0,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6269,9925760,40.7202,-73.98284,120,30,1,0,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6270,9926058,40.7063,-73.91897,35,30,1,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6271,9792315,40.7711,-73.92843,225,30,0,0,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6272,9926274,40.73543,-73.9545,102,30,8,0,93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6273,9857920,40.71567,-74.00611,850,30,0,0,199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6274,9858645,40.7654,-73.98529,200,30,0,0,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6275,9792323,40.75161,-73.97109,85,30,9,278,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6276,9792720,40.76593,-73.99409,65,30,1,0,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6277,9793665,40.71153,-73.95924,330,30,0,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6278,9793676,40.7682,-73.96747,1100,30,0,0,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6279,9858717,40.63073,-74.08588,47,5,43,32,196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6280,9927400,40.71147,-73.96745,70,30,1,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6281,9933667,40.6594,-73.96037,70,30,15,0,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6282,9794077,40.72276,-73.94857,75,30,0,0,93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6283,9934510,40.68741,-73.95215,40,30,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6284,9859888,40.80728,-73.94987,65,30,3,0,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6285,9794364,40.79954,-73.96269,100,30,42,0,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6286,9861797,40.79297,-73.96755,200,30,2,0,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6287,9935095,40.59009,-73.94855,350,30,0,0,177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6288,9935509,40.72089,-73.9862,80,5,5,0,121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6289,9935737,40.66578,-73.94998,200,30,0,0,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6290,9794402,40.76064,-73.92155,100,30,1,0,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6291,9862199,40.80566,-73.96731,103,30,1,0,132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6292,9794825,40.762,-73.99415,110,30,0,0,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6293,9862831,40.74518,-74.00114,80,30,0,0,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6294,9935949,40.69187,-73.96852,55,30,2,0,41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
